"Enc_Id","Enc_Enf_Facility_Id","Enc_Facility_Name","Enc_Board_Id","Enc_Program_Id","Enc_Nov_Number","Enc_Ea_Number","Enc_Reg_Fac_Num","Enc_Pmt_Pc_Num","Enc_Ro_Enf_Rep_Name","Enf_Case_Mgr","DES_REC_CODE","Enc_Action_Id","Enc_Action_Name","Enc_Status_Id","Enc_Status_Name","Enc_Status_Comments","Enc_Severity_Id","Enc_Qncr_YN","Enc_Discovery_Date","Enc_Referral_Date","Enc_Nov_Date","Enc_Meeting_Date","Enc_Draft_Action_Date","Enc_Draft_Release_Date","Enc_Rp_Signature_Date","Enc_Public_Notice_Begins","Enc_Public_Notice_Ends","Enc_Executed_Date","Enc_Terminated_Date","Enc_Increment","Enc_Order_Hyperlink","Enc_Additional_Comments","AAC_ID","Admin_Action_Code_Desc","AAC_ACTIVE_YN","EBD_ID","Borad_Name","EBD_ACTIVE_YN","EAC_ID","EAC_DESCRIPTION","EAC_ACTIVE_YN","ESC_ID","Status_Code_Desc","ESC_ACTIVE_YN","PRG_ID","Program_Name","PRG_ACTIVE_YN","SEV_ID","Severity_Code_Desc","SEV_ACTIVE_YN","ECC_ID","ECC_CASH_CIVIL_CHARGE","ECC_FINAL_SEP_VALUE","ECC_PROPOSED_SEP_VALUE","ESI_DE_CONCURRENCE","ESI_EMERG_PLAN_PREP_YN","ESI_ENVIR_COMPL_PROMO_YN","ESI_ENVIR_REST_PROT_YN","ESI_ID","ESI_POLLU_PREVEN_YN","ESI_POLLU_REDUC_YN","ESI_PUBLIC_HEALTH_YN","ESI_REGION_DIRECTOR_APPR","Sep_Desc","EFC_REGION","COASTAL_ZONE_IND","Enc_Inserted_By","Enc_Changed_By","Enc_Inserted_Date","Enc_Changed_Date","Loaded_Date","Loaded_By"
300000005105,200000003153,,2,11,"W2019-05-P-0002","PR19-0567",,"VPA00847",,"K Sadtler","CO",1,,19,,"Revised order sent to RP 8.14.19 and signature due by 8.22.19. RP signed 8/21/19. PN 9/16/19 to 10/16/19. Effective",,"N",,2019-05-21,2019-05-21,2019-06-05,2019-05-30,2019-05-30,2019-08-21,2019-09-16,2019-10-16,2019-10-17,2020-01-28,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",11,"VPA","Y",,,,,,,,,,,,,,,,,,"PRO","Y","KCSADTLER","KCSADTLER",2019-05-22 11:40:37,2020-01-30 08:30:13,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000010,200000001935,"Sandpit Road and Tim Road",3,,"RI 006731","TR11-0362",,,"John Brandt","J Brandt","TRO",11,"Other Case Decision",7,"Case Closed (Other)","Unpermitted waste pile.  Enforcement Order issued 2/8/96 following APA IFF.",,"N",1993-05-28,1994-04-11,1994-04-11,,,,,,,1996-02-08,1997-09-26,62,,,,,,3,"Waste","Y",11,"Other","Y",7,"Case Closed (Other)","Y",,,,,,,300000000010,1000,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-03-25 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000011,200000000098,"American Sportsman Campground",2,,"RI 006993","TR11-0364",,,"John Brandt","J Brandt","TRO",1,"Other Case Decision",19,"Case Closed (Other)","Solid waste pile.  Enforcement Order issued 6/4/97.  Civil charge was $3,000 with $1,000 suspended upon remaining in full compliance with the order.",,"N",1993-09-15,1994-04-12,1994-04-12,,,,,,,1997-06-04,1997-10-23,64,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",,,,,,,300000000011,3000,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA","JMBRANDT",2011-03-25 00:00:00,2019-02-11 17:27:26,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000012,200000001413,"Maupin Brothers Store",2,10,"94-04-VRO-043","VR14-0207","6015546","19901393","Karen Hensley","K Hensley","VRO",1,"Consent Order",19,"Effective","PC 92-1191 for Delks, not listed in the Order but intended to have been included, is still open.  NRO confirms that the facility is in compliance with remediation activities and would like to close the Order.  CO confirms that closure is appropriate.",,"N",1994-05-09,1994-05-09,1994-05-09,,,,,,,1997-06-24,2017-08-08,7,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",10,"UST","Y",,,,300000000012,0,0,0,,,,,,,,,,,"VRO","N","ENFORCE_DBA","KGHENSLEY",2014-02-06 00:00:00,2017-08-08 16:20:47,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000013,200000001430,"Medox, Inc.",3,9,"RI007342","VR12-0401",,,"Karen Hensley","K Hensley","VRO",1,"Consent Order",19,"Terminated","Old case entered into ETD to obtain EA number for entry into ECM.",,"N",,1994-08-03,1994-08-03,,,,1999-02-10,,,1999-02-10,1999-02-26,1,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000000013,0,0,0,,,,,,,,,,,"VRO","N","ENFORCE_DBA",,2012-04-02 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000014,200000001417,"Mayhew-Armel Site",3,9,"PC932301","VR11-1115",,,"Karen Hensley","K Hensley","VRO",3,"Informal RTC",3,"Case Closed (Other)",,,"N",,1995-04-12,1995-04-12,,,,,,,,2000-08-01,15,,,3,"Formal Hearing","Y",3,"Waste","Y",3,"Informal RTC","Y",3,"Case Closed (Other)","Y",9,"Solid Waste","Y",,,,300000000014,0,0,0,,,,,,,,,,,"VRO","N","ENFORCE_DBA",,2011-11-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000015,200000001803,"Reid Estate",3,,"PR 95-7202","TR11-0421",,,"John Brandt","J Brandt","TRO",8,"Dereferral",38,"Case Closed (Other)","Mr. Oliver leased the property from Reid Estate, accepted/stored 30,000 railroad ties from A&K Railroad Materials, Inc.  Mr. Oliver would not dispose of the ties and A&K cleaned them up under 11/17/98 CSO (terminated 01/04/99) incl $1,000 cc.",,"N",1994-04-22,1995-05-22,1995-05-22,,,,,,,,2000-04-13,21,,,,,,3,"Waste","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",,,,,,,300000000015,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-04-22 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000339,200000002394,"Womens Corr. Center",2,12,"PR192","PR06-0615",,"VA0020702","Frank Lupini","F Lupini","PRO",4,"ECA",21,"Terminated",,1,"N",2006-06-21,2006-06-21,2006-06-21,,2006-07-07,2006-07-09,2006-08-07,,,2006-08-10,2007-01-15,,,,,,,2,"Water","Y",4,"ECA","Y",21,"Terminated","Y",12,"VPDES","Y",1,"No","Y",300000000339,,0,0,,,,,,,,,,,"PRO","Y","ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000420,200000001819,"Rhino Ventures",1,1,"0014","NR10-0285","73322",,"Sarah Baker","S Baker","NVRO",1,"Consent Order",19,"Terminated",,2,"N",,2007-03-31,,,,,,,,2008-08-06,2011-05-13,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",2,"HPV","Y",300000000420,0,0,0,,,,,,,,,,,"NRO","Y","ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000540,200000001334,"Lucas Property",2,13,"PR88","PR07-1256",,,"Allison Dunaway","A Dunaway","CO",3,"Informal RTC",3,"Case Closed (Other)",,1,"N",2007-12-07,2007-12-19,2007-12-19,,,,,,,,2008-02-13,,,,3,"Formal Hearing","Y",2,"Water","Y",3,"Informal RTC","Y",3,"Case Closed (Other)","Y",13,"VWPP","Y",1,"No","Y",300000000540,,0,0,,,,,,,,,,,"PRO","Y","ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000016,200000001160,"Jacobson Metal Company",3,,"PC 96-1959","TR11-0365",,,"John Brandt","J Brandt","TRO",2,"LOA",20,"Terminated","Unpermitted solid waste landfill",,"N",1995-10-04,1995-10-04,1995-10-04,,,,,,,,1995-12-20,65,,,2,"IFF/1186","Y",3,"Waste","Y",2,"LOA","Y",20,"Terminated","Y",,,,,,,300000000016,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-03-25 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000017,200000001955,"Seaboard Farms, Inc.",2,,"NOV1996WCROSeaboard","BR12-0208",,,"Robert Steele","R Steele","WCRO",5,"Amd. Consent Order",22,"Terminated","Original Regional Case Manager was Jim Smith.  Second amendment of 5/23/96 Order, which was also amended on 6/17/96.  This case was entered into ETD in order to create an EA number for ECM entry.",,"N",,,1996-01-01,,,,1998-09-28,,,1998-12-02,1999-02-02,8,,,,,,2,"Water","Y",5,"Amd. Consent Order","Y",22,"Terminated","Y",,,,,,,300000000017,0,0,0,,,,,,,,,,,"BRRO","N","ENFORCE_DBA",,2012-02-02 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000018,200000000938,"Goshen Dam -Lake Merriweather",2,12,"96-09-VRO-059","VR96-0901",,"None","Tiffany Severs","T Severs","CO",1,"Consent Order",19,"Terminated","Terminated",1,"N",,,1996-09-30,,,,,,,1998-04-06,2014-10-27,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",1,"No","Y",300000000018,0,0,0,,,,,,,,,,,"VRO","N","ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000019,200000001804,"Reid Estate - 2",3,,"PR-7202-2","TR11-0432",,,"John Brandt","J Brandt","TRO",1,"Consent Order",19,"Terminated","A&K Railroad Materials entered into the order to remove 30,000 railroad ties from the Reid estate placed on estate property, Joshua Ln, Suffolk, by John F. Oliver (EA #TR11-0421).",,"N",1997-03-05,1997-03-05,1997-03-05,,,,1998-09-22,1998-10-01,1998-11-05,1998-11-17,1999-01-04,32,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",,,,,,,300000000019,1000,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-04-25 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000020,200000000901,"Gate City STP",2,12,"SW2","SW97-10",,"VA0026506","Ralph Hilt","R Hilt","SWRO",1,"Consent Order",19,"Terminated","Consent order and amendment both terminated, effective date 08/07/10.

ADDITIONAL COMMENTS:
The Schedule of Compliance and Appendices A and B of this Order were superceded by Appendices A, B and C of the Order Amendment executed 10/03/2000.  Consent order and amendment both terminated, effective date 08/07/10.",,"N",1997-03-07,1997-03-07,,1997-01-16,1997-04-18,1997-04-21,1997-04-23,1997-09-15,1997-10-15,1997-10-22,2010-08-07,,,"The Schedule of Compliance and Appendices A and B of this Order were superceded by Appendices A, B and C of the Order Amendment executed 10/03/2000.  Consent order and amendment both terminated, effective date 08/07/10.",1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,300000000020,0,0,0,,,,,,,,,,,"SWRO",,"ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000021,200000001553,"Norfolk Southern Patterson Avenue USWMF",3,9,"NSUPSWMF97","BR10-0228",,,"Robert Steele","R Steele","WCRO",1,"Consent Order",8,"Effective","Issued to Norfok-Western Railway Company (NW).  Norfolk Southern Corporation is successor to NW.  Order is for post-closure care.

ADDITIONAL COMMENTS:
Post-closure care order",,"N",,,1997-03-11,,,,,,,1997-12-17,,,,"Post-closure care order",1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",8,"Effective","Y",9,"Solid Waste","Y",,,,300000000021,0,0,0,,,,,,,,,,,"BRRO","N","ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000022,200000000863,"Franklin, City of",3,9,"TRO-1997","TR10-0455",,"SWP012","John Brandt","J Brandt","TRO",1,"Consent Order",19,"Terminated","This particular order allowed 100% of the civil charge to be satisfied by SEP.  SWP #012.",,"N",1997-03-30,1997-03-30,1997-03-30,,,,1998-01-08,,,1998-03-04,2010-04-19,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000000022,0,25540,25540,,"Y","N","N",300000000022,"Y","Y","N",,"SEP was to build a large capactiy salt storage shed for seasonal storage of road salt.  This particular order allowed 100% of the civil charge to be satisfied by the SEP.  The shed was not built.  See case closure memo dated April 19, 2010.","TRO","Y","ENFORCE_DBA","JMBRANDT",2010-10-28 00:00:00,2019-03-06 11:04:20,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000023,200000000379,"Carollton Auto Parts",3,9,"TRO02-21","TR10-0515",,"PC#97-7714","Robin Schuhmann","R Schuhmann",,1,"Consent Order",19,"Terminated",,1,"N",1997-03-06,1997-04-01,1997-04-01,,,,,,,1998-09-03,2010-05-13,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",1,"No","Y",300000000023,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000024,200000001064,"Honaker STP",2,12,"SW1","SW97-1005",,"VA0026387","Ralph Hilt","R Hilt","SWRO",1,"Consent Order",19,"Terminated","Consent order terminated, effective date 08/07/10.

ADDITIONAL COMMENTS:
Consent order terminated, effective date 08/07/10.",,"N",1997-04-22,1997-04-22,1997-04-22,,1997-06-26,1997-07-01,1997-08-08,1997-09-15,1997-10-15,1997-10-22,2010-08-07,,,"Consent order terminated, effective date 08/07/10.",1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,300000000024,0,0,0,,,,,,,,,,,"SWRO",,"ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000002931,200000002211,,2,12,"W2015-08-N-0017","NR15-0915",,"VAR051918",,"D Burstein","NVRO",3,,3,,,1,"N",,2015-09-22,2015-09-22,,,,,,,,2017-03-06,,,,3,"Formal Hearing","Y",2,"Water","Y",3,"Informal RTC","Y",3,"Case Closed (Other)","Y",12,"VPDES","Y",1,"No","Y",,,,,,,,,,,,,,,"NRO","Y","DPBURSTEIN","DPBURSTEIN",2017-02-27 10:46:55,2017-03-06 16:22:42,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000001291,200000001983,"Shoosmith",1,1,"PR154","PR05-0148","50752",,"Daniel Grinnell","D Grinnell","PRO",3,"Informal RTC",3,"Case Closed (Other)",,1,"N",2006-01-03,,,,,,,,,,2006-01-31,,,,3,"Formal Hearing","Y",1,"Air","Y",3,"Informal RTC","Y",3,"Case Closed (Other)","Y",1,"Air","Y",1,"No","Y",300000001291,,0,0,,,,,,,,,,,"PRO",,"ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005064,200000003139,,2,12,"TRO 04-20-1999","TR19-0546",,"VA0004383",,"J Brandt","TRO",1,,19,,,,"N",,1999-04-20,1999-04-20,,,,1999-02-12,,,1999-04-20,2002-12-01,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMBRANDT",,2019-05-11 22:48:45,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000001529,200000000166,"BCTI",3,9,"BCTI97","BR11-0908",,"RMW PBR 060","Robert Steele","R Steele","WCRO",1,"Consent Order",19,"Terminated",,,"N",,,,,,,1998-11-18,,,1999-01-04,1999-06-16,8,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000001529,2000,0,0,,,,,,,,,,,"BRRO","N","ENFORCE_DBA",,2011-09-08 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000025,200000000016,"460 Recycling",3,9,"RI-003173","TR11-0420",,,"John Brandt","J Brandt","TRO",1,"Consent Order",19,"Terminated","Mr. Womack was leasing the property from Mr. Clark.  The order required a civil charge of $750, payable in 10 equal installments.  Only $75 was paid ($675 unpaid).  The order was terminated as Mr. Clark, the owner, completed cleanup of the site.",,"N",1993-04-13,1997-05-12,1997-05-12,,,,1998-12-15,1998-12-23,1999-01-20,1999-01-26,2002-05-15,20,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000000025,750,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-04-22 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000026,200000000480,"Coastal Mart, Inc.",2,8,"WT97-07-VRO-010","VR14-1009",,"PC 97-5106, PC 90-1388","Karen Hensley","K Hensley","VRO",1,"Consent Order",19,"Terminated",,,"N",,1997-08-14,1997-08-14,,,,1999-04-19,,,1999-06-21,2014-10-09,9,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",8,"PReP","Y",,,,300000000026,10000,0,0,,,,,,,,,,,"VRO","N","ENFORCE_DBA",,2014-10-07 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000027,200000000194,"Barrett Trucking",3,9,"NR10-0745","NR07-0818",,,"Stephanie Bellotti","S Bellotti","NVRO",1,"Consent Order",19,"Terminated",,,"N",,1997-11-13,,,,,,,,1999-12-20,2010-04-24,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000000027,0,0,0,,,,,,,,,,,"NRO","Y","ENFORCE_DBA","SABELLOTTI",2010-10-28 00:00:00,2021-12-20 12:05:15,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000028,200000002326,"Warsaw Town of",2,12,"n98","PR98-0201",,"VA0026891","Frank Lupini","F Lupini","PRO",1,"Consent Order",19,"Terminated","Case handled by Vernon Williams",1,"N",,,1998-02-01,,,,1997-11-18,,,1998-02-19,1999-09-21,47,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",1,"No","Y",300000000028,0,0,0,,,,,,,,,,,"PRO",,"ENFORCE_DBA",,2010-11-19 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000029,200000000051,"Abatement Controllers/JWG, Incorporated",3,9,"PC 97-7658","TR11-0403",,,"John Brandt","J Brandt","TRO",8,"Dereferral",,"Terminated","Solid waste brought on site and sorted, petroleum stained soil, solid waste improperly stored and disposed.  The RP, Robert Snow, bought the property from Paul.s Auto Parts, Inc., Mr. Irwin Victor, but did not pay.  Property sold to Old Point Seafoods.",,"N",1998-02-09,1998-02-18,1998-02-18,,,,,,,,2001-09-10,3,,,,,,3,"Waste","Y",8,"Dereferral","Y",,,,9,"Solid Waste","Y",,,,300000000029,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-04-06 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000030,200000000584,"Curtis Russell Lumber Company Sawmill",3,9,"NOV-018-0298-WA","SW98-11",,,"Ralph Hilt","R Hilt","SWRO",1,"Consent Order",19,"Effective","Governor's Press Release 11/06/15 re. Land Conservation Grants:  90 acres adjacent to the Cedars Natural Area Preserve.  Consent Order termination effective 09/04/2018.

ADDITIONAL COMMENTS:
Governor's Press Release 11/06/15 re. Land Conservation Grants:  90 acres adjacent to the Cedars Natural Area Preserve.  Consent Order termination effective 09/04/2018.",,"N",1998-03-04,1998-03-04,1998-03-04,1998-04-07,,1998-05-07,1998-09-23,1998-10-07,1998-11-06,1998-11-09,2018-09-04,,,"Governor's Press Release 11/06/15 re. Land Conservation Grants:  90 acres adjacent to the Cedars Natural Area Preserve.",1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000000030,0,0,0,,,,,,,,,,,"SWRO","N","ENFORCE_DBA","RTHILT",2010-10-28 00:00:00,2018-09-27 15:32:23,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000031,200000002296,"Volvo Power Plant",3,4,"PC-98-8569","TR11-0404",,"VAR000011312","John Brandt","J Brandt","TRO",1,"Consent Order",19,"Terminated","No civil charge.  Clean closure required only of liquid containing chromium and TOX found during Phase I in 2 sump pumps of the vacant former Volvo Power Plant building to be demolished.",3,"N",1998-05-01,1998-07-15,1998-07-15,,,,1999-03-30,1999-04-09,1999-05-10,1999-05-11,1999-10-19,4,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",3,"SNC","Y",300000000031,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-04-06 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000032,200000002050,"St. Charles STP",2,12,"LON-021-0898-WA","SW98-0708",,"VA0022209","Ralph Hilt","R Hilt","SWRO",1,"Consent Order",19,"Terminated","Consent order terminated, effective date 08/07/10.

ADDITIONAL COMMENTS:
St. Charles collection system connected to the Town of Pennington Gap collection system; final closure of St. Charles STP achieved 09/25/2007.  Consent order terminated, effective date 08/07/10.",,"N",,,1998-09-16,1997-07-30,,1998-04-01,1998-04-09,1998-05-25,1998-06-25,1998-07-21,2010-08-07,,,"St. Charles collection system connected to the Town of Pennington Gap collection system; final closure of St. Charles STP achieved 09/25/2007.  Consent order terminated, effective date 08/07/10.",1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,300000000032,0,0,0,,,,,,,,,,,"SWRO",,"ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000001535,200000001253,"LCM",3,4,"lcm198","BR11-0924",,"VAP00011137","Robert Steele","R Steele","WCRO",1,"Consent Order",19,"Terminated",,,"N",,,,,,,1998-08-05,,,1998-09-17,1999-06-22,24,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",,,,300000001535,10000,0,0,,,,,,,,,,,"BRRO","N","ENFORCE_DBA",,2011-09-08 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000001553,200000001593,"Obenchain Property",3,9,"oben1995","BR11-0933",,,"Robert Steele","R Steele","WCRO",1,"Consent Order",19,"Terminated",,,"N",,,,,,,1995-11-06,,,1995-11-06,2008-12-18,33,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000001553,0,0,0,,,,,,,,,,,"BRRO","N","ENFORCE_DBA",,2011-09-08 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003604,200000002626,,,,"09-00444","NR17-1203",,,,"C Pool","CO",17,,,,,,"N",,2009-11-12,,,,,,,,,,,,,,,,,,,17,"IFF/Other","Y",,,,,,,,,,,,,,,,,,,,,,,,"NRO","Y","CSPOOL",,2017-12-06 15:50:52,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000033,200000002159,"Tidewater Castings",3,,"PC 98-8600","TR11-0361",,,"John Brandt","J Brandt","TRO",8,"Dereferral",38,"Case Closed (Other)","This was a foundry that was storing spent foundry sand outside on the ground.  Sand was observed in the storm drain.  Subsequently the facility arranged with SPSA to use the spent sand as alternate daily cover.  The sand is being containerized for SPSA.",,"N",1998-05-26,,1998-10-07,,,,,,,,1999-05-26,61,,,,,,3,"Waste","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",,,,,,,300000000033,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-03-25 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000034,200000000901,"Gate City STP",2,12,"NOV-008-1298-WA","SW00-1002",,"VA0026506","Ralph Hilt","R Hilt","SWRO",5,"Amd. Consent Order",22,"Terminated","Consent order and amendment both terminated, effective date 08/07/10.

ADDITIONAL COMMENTS:
Civil charge paid 10/17/2000.  Appendices A, B and C of this Amendment supercede the Schedule of Compliance and Appendices A and B of the Order executed 10/22/1997.  Facility taken off line 12/09/2008; collection system was connected to Scott County PSA sewer collection system for Holston Regional WWTP.  Consent order and amendment both terminated, effective date 08/07/10.",,"N",1998-12-10,1998-12-10,1998-12-10,1998-12-17,2000-04-18,2000-05-09,2000-05-19,2000-06-14,2000-07-14,2000-10-03,2010-08-07,,,"Civil charge paid 10/17/2000.  Appendices A, B and C of this Amendment supercede the Schedule of Compliance and Appendices A and B of the Order executed 10/22/1997.  Facility taken off line 12/09/2008; collection system was connected to Scott County PSA sewer collection system for Holston Regional WWTP.  Consent order and amendment both terminated, effective date 08/07/10.",,,,2,"Water","Y",5,"Amd. Consent Order","Y",22,"Terminated","Y",12,"VPDES","Y",,,,300000000034,4725,0,0,,,,,,,,,,,"SWRO",,"ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000036,200000000722,"East-West Expressway",2,13,"VWPP 97-4044","TR11-0605",,"VWPP 97-4044","John Brandt","J Brandt","TRO",4,"ECA",21,"Terminated","VDOT constructed the East-West Expressway connecting Big Bethel Rd in the City of Hampton to Harpersville Rd in the City of Newport News. Impacts to 1.56 acres wetlands occurred without a VWP permit.",,"N",1999-02-09,1999-02-09,1999-04-15,,,,1999-04-09,,,1999-04-12,2003-08-27,5,,,,,,2,"Water","Y",4,"ECA","Y",21,"Terminated","Y",13,"VWPP","Y",,,,300000000036,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-06-09 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000037,200000000344,"CPFilms",3,9,"990070","BR10-0222",,,"Robert Steele","R Steele","WCRO",1,"Consent Order",8,"Effective","Order for closure and  post-closure care period.  Closure certified 7/16/2004.

ADDITIONAL COMMENTS:
Post-closure care order.",,"N",,,1999-05-25,,,,2001-12-17,,2002-02-09,2002-02-11,,,,"Post-closure care order.",1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",8,"Effective","Y",9,"Solid Waste","Y",,,,300000000037,0,0,0,,,,,,,,,,,"BRRO","N","ENFORCE_DBA",,2010-10-28 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000000039,200000000621,"Dave's Cabinets, Inc.",3,4,"VAR000014902","TR11-0212","VAR000014902","VAR000014902","John Brandt","J Brandt","TRO",1,"Consent Order",19,"Terminated","The action was an administrative order to Dave's Cabinent's.",3,"N",1998-07-29,1999-11-09,1999-11-09,,,,,,,2002-11-14,2011-02-11,12,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",3,"SNC","Y",300000000039,15000,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA",,2011-02-11 00:00:00,,2022-02-09 02:56:38,"CEDS_PUBLIC"
